timestamp,raw_value,attention,meditation,blink,label
1647128648.0834181,65,30,51,0,0
1647128648.2140687,77,30,51,0,0
1647128648.21706,118,30,51,0,0
1647128648.21706,134,30,51,0,0
1647128648.21706,121,30,51,0,0
1647128648.21706,116,30,51,0,0
1647128648.21706,109,30,51,0,0
1647128648.21706,106,30,51,0,0
1647128648.21706,117,30,51,0,0
1647128648.21706,88,30,51,0,0
1647128648.2180574,56,30,51,0,0
1647128648.2180574,-8,30,51,0,0
1647128648.2180574,-37,30,51,0,0
1647128648.2180574,11,30,51,0,0
1647128648.2180574,114,30,51,0,0
1647128648.2180574,122,30,51,0,0
1647128648.221049,26,30,51,0,0
1647128648.221049,-39,30,51,0,0
1647128648.221049,-22,30,51,0,0
1647128648.221049,29,30,51,0,0
1647128648.222047,51,30,51,0,0
1647128648.222047,60,30,51,0,0
1647128648.222047,39,30,51,0,0
1647128648.222047,-10,30,51,0,0
1647128648.223044,-27,30,51,0,0
1647128648.223044,9,30,51,0,0
1647128648.223044,55,30,51,0,0
1647128648.223044,53,30,51,0,0
1647128648.223044,9,30,51,0,0
1647128648.224041,3,30,51,0,0
1647128648.224041,48,30,51,0,0
1647128648.224041,84,30,51,0,0
1647128648.224041,83,30,51,0,0
1647128648.224041,66,30,51,0,0
1647128648.225039,48,30,51,0,0
1647128648.225039,41,30,51,0,0
1647128648.225039,73,30,51,0,0
1647128648.225039,80,30,51,0,0
1647128648.225039,68,30,51,0,0
1647128648.226036,64,30,51,0,0
1647128648.226036,51,30,51,0,0
1647128648.226036,19,30,51,0,0
1647128648.226036,-8,30,51,0,0
1647128648.2270331,1,30,51,0,0
1647128648.2270331,-13,30,51,0,0
1647128648.2270331,-12,30,51,0,0
1647128648.2270331,4,30,51,0,0
1647128648.2270331,0,30,51,0,0
1647128648.2270331,-11,30,51,0,0
1647128648.2270331,-19,30,51,0,0
1647128648.2270331,-17,30,51,0,0
1647128648.2270331,28,30,51,0,0
1647128648.2270331,74,30,51,0,0
1647128648.228033,53,30,51,0,0
1647128648.228033,42,30,51,0,0
1647128648.228033,68,30,51,0,0
1647128648.228033,61,30,51,0,0
1647128648.228033,27,30,51,0,0
1647128648.228033,7,30,51,0,0
1647128648.228033,-11,30,51,0,0
1647128648.228033,10,30,51,0,0
1647128648.2290287,28,30,51,0,0
1647128648.2290287,54,30,51,0,0
1647128648.2290287,84,30,51,0,0
1647128648.2290287,44,30,51,0,0
1647128648.2290287,-2,30,51,0,0
1647128648.2290287,29,30,51,0,0
1647128648.2290287,77,30,51,0,0
1647128648.230026,71,30,51,0,0
1647128648.230026,55,30,51,0,0
1647128648.230026,64,30,51,0,0
1647128648.230026,65,30,51,0,0
1647128648.230026,61,30,51,0,0
1647128648.230026,33,30,51,0,0
1647128648.230026,10,30,51,0,0
1647128648.230026,54,30,51,0,0
1647128648.230026,90,30,51,0,0
1647128648.2310243,64,30,51,0,0
1647128648.2310243,42,30,51,0,0
1647128648.2310243,36,30,51,0,0
1647128648.2310243,33,30,51,0,0
1647128648.2310243,10,30,51,0,0
1647128648.2310243,19,30,51,0,0
1647128648.2310243,53,30,51,0,0
1647128648.2310243,48,30,51,0,0
1647128648.2310243,25,30,51,0,0
1647128648.2310243,4,30,51,0,0
1647128648.2310243,32,30,51,0,0
1647128648.2320218,49,30,51,0,0
1647128648.2320218,52,30,51,0,0
1647128648.2320218,35,30,51,0,0
1647128648.2320218,27,30,51,0,0
1647128648.2320218,70,30,51,0,0
1647128648.2320218,118,30,51,0,0
1647128648.2320218,84,30,51,0,0
1647128648.2320218,28,30,51,0,0
1647128648.2320218,11,30,51,0,0
1647128648.2320218,55,30,51,0,0
1647128648.2320218,100,30,51,0,0
1647128648.2320218,36,30,51,0,0
1647128648.2330194,-34,30,51,0,0
1647128648.2330194,-14,30,51,0,0
1647128648.2330194,27,30,51,0,0
1647128648.2330194,54,30,51,0,0
1647128648.2330194,60,30,51,0,0
1647128648.2330194,26,30,51,0,0
1647128648.2330194,6,30,51,0,0
1647128648.2330194,40,30,51,0,0
1647128648.2330194,64,30,51,0,0
1647128648.2330194,37,30,51,0,0
1647128648.2330194,27,30,51,0,0
1647128648.2340164,26,30,51,0,0
1647128648.2340164,19,30,51,0,0
